mfe_0,mfe_1,mfe_2,mfe_3,mfe_4,mfe_5,mfe_6,mfe_7,mfe_8,mfe_9,mfe_10,mfe_11,mfe_12,rms_x,var_x,rms_y,var_y,rms_z,var_z
-1.6011688,-8.869756,-12.126018,-19.038292,-20.550016,-25.550577,-24.94143,-25.111887,-26.281223,-28.823671,-31.216137,-32.090923,-34.82546,1.0320635,0.0001954978,0.011101587,0.0001231594,0.23074582,0.0008330468
-2.8698812,-10.084577,-14.256789,-20.986702,-22.193144,-27.574673,-26.34774,-26.52609,-28.114038,-30.197723,-32.235546,-32.825073,-35.69104,1.0335,0.000105103005,0.01198907,0.00014325434,0.23321706,0.00061693584
-2.2063973,-9.261484,-13.726354,-20.215212,-21.541042,-26.012451,-24.800873,-25.238312,-26.57303,-29.00329,-31.42473,-32.344402,-34.95099,1.0326283,0.00016820947,0.013340287,0.00017795982,0.23383717,0.0011580868
-1.6887151,-9.623133,-13.46679,-19.98887,-21.553398,-26.276842,-25.032146,-25.799324,-26.777742,-29.111532,-31.148962,-32.010803,-35.23618,1.032577,0.00015911253,0.011351673,0.00012745959,0.230437,0.00078715803
-2.8259578,-9.597169,-13.153693,-20.49671,-21.932552,-26.959198,-25.83716,-26.428135,-28.244373,-30.210712,-32.161793,-33.230698,-36.226368,1.0326355,0.00017489794,0.012304998,0.00014474608,0.23745903,0.001057097
-1.8270868,-8.777485,-13.47047,-19.976194,-21.959597,-26.62368,-25.466526,-25.98238,-27.37674,-29.67961,-32.121223,-32.60129,-35.271015,1.0323329,0.00017916835,0.012598489,0.00015839667,0.23513465,0.00071860955
-3.4709406,-11.260191,-15.321679,-21.082918,-23.719494,-28.517603,-27.192722,-28.19036,-29.445478,-31.53478,-33.664253,-34.32353,-36.97767,1.0339501,0.00015534084,0.013158323,0.00017124008,0.23344399,0.00086766575
-1.828547,-8.297764,-12.805081,-19.411573,-21.218845,-25.530127,-24.668148,-25.766085,-27.08374,-28.233639,-30.357267,-31.663504,-34.582268,1.0356773,0.00014880029,0.012244708,0.0001498742,0.2320131,0.000707031
-1.7207254,-9.169688,-12.51507,-19.421648,-20.970655,-26.323729,-24.66591,-24.828337,-26.897379,-29.41406,-30.944315,-31.890343,-34.96787,1.0346845,0.00016356079,0.011767477,0.00013821166,0.23103467,0.0006673114
-3.7840147,-9.250386,-14.440965,-20.913586,-22.906261,-28.02625,-26.88544,-27.919804,-28.918543,-30.756605,-33.083523,-33.83994,-36.679268,1.031987,0.00015028533,0.011654774,0.00013550848,0.23531236,0.0008733646
-2.4347146,-8.645947,-12.781778,-20.007275,-21.026678,-26.681192,-25.336687,-26.04643,-27.50924,-29.902445,-31.363405,-32.354687,-34.693005,1.0344234,0.00012435595,0.010323148,0.00010591987,0.23079228,0.00094208727
-1.9648882,-8.606686,-12.487203,-19.247074,-20.449684,-25.558512,-24.514174,-24.373316,-26.695044,-28.54549,-31.164675,-31.658705,-34.723377,1.0335952,0.00012415732,0.011716796,0.0001372722,0.23407027,0.0007017613
-3.241069,-10.36854,-14.430345,-20.821352,-22.371681,-27.56699,-26.00927,-27.345148,-28.821278,-30.514517,-32.634247,-33.355843,-36.09456,1.0344373,0.00012090147,0.0126118045,0.00015687739,0.23345307,0.00087914424
-6.9584966,-13.551858,-18.23475,-25.413097,-26.793009,-32.09762,-30.755772,-30.963667,-32.65861,-34.86355,-36.49102,-37.69478,-40.700394,1.0338418,0.00013333725,0.012525,0.00015366086,0.23403084,0.0008684658
-1.9357758,-9.841804,-14.502779,-19.256367,-20.60979,-26.741488,-25.53243,-26.608269,-27.932775,-29.616638,-31.745848,-32.33386,-35.557705,1.0333909,0.0001619448,0.013914697,0.00019154113,0.23346134,0.0007907019
-1.9466468,-9.278697,-13.330516,-20.646355,-21.51062,-26.371286,-25.069103,-26.501337,-27.820978,-29.722792,-31.613752,-32.638126,-35.32512,1.0332967,0.00016110203,0.011025732,0.00012154808,0.23126267,0.0007583691
-2.0949953,-10.173228,-14.60086,-20.777771,-22.306196,-26.842293,-25.818521,-26.103163,-28.066597,-30.523785,-32.240795,-33.1684,-36.258293,1.030242,0.00012055163,0.012227872,0.00014154467,0.23504698,0.0009125682
-2.456982,-10.543695,-14.03843,-21.23998,-22.374659,-27.567455,-26.429272,-27.198233,-28.065409,-30.392975,-32.335606,-33.524475,-36.432606,1.032995,0.00015092189,0.01269381,0.00016036718,0.23509362,0.0007577072
-1.9188917,-8.537243,-13.726574,-19.710766,-21.165203,-26.325823,-25.267157,-26.054169,-27.197887,-29.26364,-31.27405,-32.215954,-34.94032,1.0348091,0.0001870034,0.013543482,0.00018329955,0.23431903,0.0007964722
-2.5401204,-8.831908,-13.379966,-19.555878,-21.090391,-25.948538,-25.035099,-25.89986,-27.21447,-29.451927,-31.491062,-32.26257,-35.273518,1.0350674,0.00015567378,0.013760871,0.00018934178,0.23613966,0.00076801825
-2.2794633,-10.061157,-14.554785,-20.006186,-22.204967,-26.988207,-25.823662,-26.60212,-28.505577,-30.196264,-31.766502,-33.050842,-35.769547,1.0348976,0.00015185204,0.012017672,0.00014398864,0.2339817,0.00078922795
-2.2658849,-8.207942,-12.934435,-19.549673,-19.305025,-24.994059,-23.955122,-23.802961,-24.7117,-27.190235,-29.594387,-31.094263,-32.726948,1.0340755,7.553412e-05,0.0099459905,9.877916e-05,0.22362375,0.0012821949
-2.2916543,-9.032641,-14.502582,-19.47695,-21.1649,-24.736626,-23.195274,-22.953447,-24.59781,-27.91686,-29.532818,-31.164473,-32.854805,1.0326315,6.1771905e-05,0.008776466,7.6991215e-05,0.22192173,0.0010741467
-3.257807,-9.645242,-15.194993,-21.188715,-22.226976,-27.20862,-25.884497,-25.467203,-27.033699,-29.744556,-31.179161,-32.77388,-34.671974,1.0329928,7.3914045e-05,0.010060395,9.9773424e-05,0.22290409,0.0011055965
-2.1252325,-8.912456,-14.236816,-20.199286,-21.100973,-25.951754,-24.711023,-24.218239,-26.057814,-28.228497,-29.466394,-31.872433,-33.597584,1.0346262,7.5316995e-05,0.008519745,7.2029405e-05,0.22039242,0.0010011155
-2.9478729,-9.231579,-14.538224,-21.424364,-22.114172,-25.267614,-23.98778,-24.341438,-26.38321,-29.179008,-30.482237,-31.63519,-33.297474,1.0351604,8.1343365e-05,0.008595525,7.3742434e-05,0.2183166,0.00096900755
-2.5538182,-10.840754,-14.54909,-21.084362,-23.18863,-27.707384,-26.411623,-27.343721,-28.797548,-31.338661,-32.792076,-33.63634,-36.46068,1.0333443,0.00013826965,0.01383331,0.00019012108,0.23194467,0.00075987476
-3.5165071,-11.240359,-15.811108,-22.082521,-23.45702,-28.631739,-27.350609,-27.577991,-28.792347,-31.313341,-33.41339,-34.130047,-36.588,1.0338793,0.00016220992,0.012963219,0.00016761951,0.23271689,0.00091339054
-4.565554,-10.631561,-14.801411,-22.273062,-23.423159,-28.753365,-27.21494,-28.162844,-30.32376,-31.891762,-33.489475,-33.218513,-36.3326,1.0342855,0.00013812867,0.012761546,0.00016242126,0.22919357,0.0009013332
-1.925833,-12.640257,-16.411379,-25.914257,-27.222654,-31.126366,-31.739193,-32.27145,-33.9091,-35.359646,-36.604774,-36.570557,-38.65313,1.0332832,0.00014141834,0.011971238,0.00014317573,0.23386808,0.0006125922
-2.7673724,-17.758686,-21.964708,-28.486708,-28.522861,-31.39168,-31.852793,-33.670288,-35.559517,-37.40925,-38.54307,-39.357887,-40.374943,1.0345827,0.00017116968,0.012879967,0.00016581446,0.23395695,0.0006269165
-2.0631838,-16.524557,-21.307196,-29.697477,-30.106087,-32.71583,-34.181763,-34.820076,-35.893272,-37.17202,-38.170414,-38.9414,-39.680126,1.03226,0.00014942017,0.010814035,0.00011694116,0.2345266,0.00060627976
-1.5308167,-12.024918,-16.344254,-22.906366,-23.811985,-27.967283,-26.79639,-27.541252,-28.83963,-30.835781,-32.53015,-33.422478,-35.663025,1.0339106,0.00012232122,0.011176244,0.00012448798,0.23345375,0.0005769225
-3.6093554,-10.5054,-14.835635,-20.520054,-21.81583,-26.992222,-25.976336,-26.474195,-28.461779,-30.302446,-31.917723,-33.15998,-36.278564,1.033318,0.0001246003,0.0096176285,9.2293456e-05,0.23360413,0.00075051724
-4.115681,-10.419632,-14.9621935,-21.356514,-22.23298,-27.096802,-26.418652,-26.971994,-27.898333,-30.257711,-32.550503,-33.724506,-36.96057,1.0344375,0.00013739929,0.011200111,0.000121882804,0.23186767,0.0005801336
-2.0737743,-8.711532,-13.236887,-20.548273,-21.92881,-25.82796,-24.588985,-25.55625,-27.210735,-29.788874,-31.241919,-32.174725,-35.26141,1.0334679,0.00010334738,0.012186623,0.00014709434,0.23057926,0.00074547174
-2.8980763,-8.3293495,-13.81373,-20.27965,-20.757637,-25.888905,-25.44631,-26.06896,-27.390009,-30.030926,-31.703033,-32.505856,-35.707375,1.0343103,0.00010065551,0.010461168,0.0001086975,0.23282148,0.0005991213
-3.7807965,-9.795903,-15.221974,-21.066412,-22.030024,-26.82169,-26.107328,-26.845543,-28.387861,-30.926075,-32.689373,-33.646004,-36.005417,1.0320698,8.757628e-05,0.011341587,0.00012562353,0.23404402,0.0005330943
-4.922902,-11.605585,-16.632393,-23.077965,-24.818504,-28.584719,-28.047657,-28.868269,-29.787153,-32.068626,-34.216366,-35.08411,-37.661255,1.0324063,0.000121216406,0.011611489,0.00013278265,0.23395108,0.0008202594
-4.7731266,-10.125948,-15.117934,-22.844599,-23.78003,-28.469236,-26.93272,-27.62368,-29.623363,-32.408188,-34.32557,-35.01556,-37.76963,1.0338603,0.00012308641,0.010382839,0.00010779051,0.2335801,0.00069215306
-1.9712584,-9.377839,-14.726318,-20.443592,-21.500126,-26.088842,-24.34154,-24.77183,-26.477688,-29.060556,-31.140623,-32.5132,-35.280724,1.0353715,0.00013843623,0.0113220615,0.00012665574,0.2335471,0.00062958733
-3.5526593,-11.229369,-15.188074,-22.067354,-23.68328,-27.79034,-27.325855,-27.541876,-29.222569,-31.745934,-33.312214,-33.726974,-36.87346,1.0334978,0.0001488762,0.0106419325,0.00011266455,0.23276891,0.0007445421
-2.9306295,-9.467578,-15.189839,-21.840603,-22.646397,-26.849373,-25.78063,-27.029516,-27.742908,-30.186022,-32.370323,-33.4428,-36.024376,1.0327123,0.00015635643,0.011962313,0.00014309082,0.23463033,0.000773313
-2.717187,-8.824739,-13.345876,-20.13462,-21.932001,-26.285633,-25.38134,-25.963701,-27.464521,-29.759686,-31.6898,-32.865074,-35.42338,1.0320611,0.000118038195,0.01064265,0.00011287047,0.2365233,0.0006301077
-2.9763694,-9.125562,-13.805062,-20.98115,-22.436014,-26.37406,-26.437336,-26.963942,-28.26044,-30.553976,-32.09042,-32.995384,-35.751255,1.0330546,0.0001451548,0.011012577,0.00012122901,0.23403604,0.0007075405
-2.874194,-10.180232,-14.387493,-21.135101,-22.523691,-26.536455,-26.018557,-27.12241,-29.005928,-31.046595,-32.67105,-33.288975,-36.386295,1.0343407,0.0001473308,0.010978578,0.00012030577,0.23324248,0.00066320755
-1.527946,-8.758992,-14.056179,-20.04992,-20.6031,-26.0061,-24.758997,-25.815077,-27.390354,-29.615507,-31.17769,-32.358383,-35.086338,1.0331593,0.00011925238,0.011428703,0.00013059759,0.23036233,0.0008224153
-2.2600043,-8.797588,-13.550782,-21.080864,-22.29759,-26.87735,-25.524118,-25.96145,-27.646912,-30.509068,-32.056995,-33.01639,-35.70083,1.0336686,0.00015481567,0.010463356,0.00010664732,0.23202023,0.0006112598
-2.2994847,-8.768334,-13.935833,-20.02508,-20.859192,-26.016993,-24.847422,-24.524736,-26.129696,-29.267332,-31.096846,-32.217117,-34.67545,1.0337883,0.00014365504,0.011521121,0.00013168078,0.23144642,0.00075006776
-1.7424948,-8.687683,-13.616617,-20.261179,-21.13047,-25.55154,-25.131338,-25.68191,-27.112862,-29.51628,-31.052835,-31.50551,-34.665737,1.0346717,0.00013694947,0.011805021,0.00013924828,0.23180786,0.00071801717
-3.727996,-10.270569,-15.37977,-22.104387,-23.143507,-27.759,-27.395643,-27.043264,-28.707977,-31.307,-33.350334,-34.146168,-36.495968,1.0321425,0.00012475022,0.0118301995,0.00013990911,0.23195265,0.00088046776
-3.3041418,-10.646798,-15.566014,-22.296207,-22.903522,-27.884493,-27.000391,-26.863434,-28.476051,-30.973417,-32.8955,-33.617844,-36.490585,1.0325449,0.00013296166,0.011401299,0.00012847556,0.23413657,0.00073279766
-5.634383,-11.529669,-16.792934,-23.843616,-24.71979,-30.303226,-29.550459,-29.720232,-31.298939,-33.51278,-35.507107,-36.544865,-39.111095,1.0343064,0.0001249193,0.0127447955,0.0001614685,0.229753,0.00071690284
-1.8509089,-8.1613035,-12.974134,-19.976679,-20.948927,-25.551252,-24.29462,-25.270756,-26.89738,-29.008142,-31.030363,-31.64411,-34.275158,1.0331672,0.0001357624,0.011171465,0.00012469651,0.23523268,0.0005674423
-3.5869653,-9.7252655,-14.339449,-21.845594,-22.96509,-27.36548,-27.386875,-27.87122,-29.173838,-31.352688,-32.732693,-33.636173,-36.6921,1.0346504,0.00014165329,0.0100512905,0.000100424186,0.23392674,0.00082701474
-1.7998389,-8.112226,-13.189431,-20.759705,-21.507133,-26.257113,-25.26178,-26.259058,-27.866924,-29.66815,-31.41918,-32.16302,-35.08234,1.0325289,0.000100002675,0.011272764,0.00012699609,0.23373458,0.000624633
-4.4956717,-11.118641,-15.757348,-23.042116,-24.191647,-28.822048,-28.294811,-28.957798,-30.538383,-32.856873,-34.370342,-35.160397,-37.889168,1.0326736,0.00013264308,0.010829546,0.00011716619,0.23543099,0.00072475243
-3.076283,-10.478635,-14.761728,-22.376226,-23.711418,-27.142231,-26.886213,-27.174833,-29.362677,-31.900625,-33.4014,-34.21876,-36.732838,1.0335882,0.00013386957,0.01056061,0.00011149559,0.23466004,0.00069985806
-2.551335,-10.363572,-14.392965,-20.938261,-22.10652,-26.73535,-26.035332,-26.19528,-27.738287,-30.09594,-32.358234,-32.98199,-35.502007,1.0320858,0.0001205963,0.010547598,0.00011122093,0.23382393,0.0006373583
-2.3003983,-9.13107,-14.473942,-20.808289,-21.713617,-26.461016,-25.52329,-26.097816,-27.420422,-29.663654,-31.692648,-32.616314,-34.83366,1.0336653,0.00013173821,0.0115680415,0.00012959784,0.23040585,0.0006923583
-3.708102,-10.326431,-14.707639,-21.890263,-22.867632,-26.007732,-25.289923,-27.327845,-29.521597,-31.53876,-32.749554,-33.261875,-36.14882,1.0344557,0.00012623558,0.011556163,0.00013354492,0.23415488,0.0008067627
-1.4127911,-15.411215,-19.45785,-28.018944,-29.65719,-34.32324,-34.52996,-35.53903,-37.183006,-38.569054,-38.949993,-39.218178,-39.8259,1.0343622,0.00012687742,0.0106841475,0.000114125345,0.23263045,0.00062771834
-2.3322222,-17.882708,-21.717115,-31.759073,-32.8387,-35.01099,-35.010708,-35.658676,-37.54508,-39.168045,-40.42949,-40.575417,-41.084938,1.0333098,0.00015591331,0.012063295,0.00014506638,0.23188101,0.00064935297
-3.3021848,-19.371185,-23.331526,-33.973213,-35.82234,-37.49488,-36.560287,-37.910244,-40.17369,-41.24675,-41.44096,-41.69749,-42.154976,1.0327278,0.00012370653,0.011047853,0.00012200547,0.23404562,0.00074471964
-2.6491683,-12.465093,-16.84164,-24.891918,-26.331163,-30.627115,-29.535154,-30.83276,-31.746601,-33.03025,-34.297935,-34.83648,-37.54897,1.0338144,0.00015745896,0.012576669,0.00015497186,0.23266603,0.00081578776
-1.8450577,-8.385792,-12.631229,-18.974247,-20.2835,-25.79962,-24.908504,-25.00944,-26.449104,-28.826715,-31.22036,-31.799849,-34.35398,1.0320836,0.00014839134,0.011882322,0.00014118884,0.23348059,0.0008558044
-2.6847765,-9.47741,-13.555024,-19.869255,-22.15893,-27.227636,-25.57639,-26.81658,-28.155521,-30.053173,-32.358295,-33.351353,-35.968056,1.0325549,0.00016173406,0.012084147,0.00014586786,0.23588216,0.0007179104
-2.01405,-8.585111,-12.791349,-19.995268,-21.4369,-26.241274,-25.042639,-25.842424,-27.600428,-29.403082,-31.322536,-32.259243,-34.853714,1.0336336,0.0001308161,0.011909899,0.00014171655,0.23570867,0.00077881024
-1.854531,-9.074641,-13.109409,-19.589571,-21.221546,-26.396814,-25.748487,-26.058449,-27.881517,-29.230963,-31.100222,-31.969826,-34.694016,1.0324696,0.00013873255,0.012853878,0.00016452337,0.23333408,0.0007620758
-2.0875995,-9.889179,-13.376508,-20.853878,-21.79764,-27.537529,-26.402704,-27.063313,-28.487965,-30.494505,-32.023903,-33.286446,-35.992634,1.0330175,0.00014107933,0.011386568,0.00012910887,0.23414862,0.0010541265
-2.0018542,-9.767459,-13.51159,-20.210958,-21.44131,-26.55292,-25.58871,-26.051329,-26.982096,-29.527563,-31.622858,-32.36257,-34.851852,1.0331446,0.00015351632,0.010982747,0.00011956529,0.23230141,0.00063361885
-2.9024591,-9.716593,-14.458049,-21.76917,-22.987682,-27.31095,-26.118418,-27.292559,-29.009497,-30.630968,-32.87963,-33.608128,-36.117207,1.0324677,0.00016724119,0.011763587,0.00013505419,0.2346048,0.0008177441
-2.0527709,-9.219898,-12.461272,-20.88396,-21.623653,-26.587187,-25.523142,-26.272192,-26.807734,-29.170511,-31.288357,-32.192947,-34.947395,1.0314229,0.00010672057,0.012192257,0.00014829858,0.23564726,0.0008942223
-1.7473141,-9.70343,-14.231298,-19.594683,-21.168955,-26.474255,-25.19857,-26.299566,-27.455263,-29.73192,-31.803755,-32.70097,-34.989853,1.0341219,0.0001549888,0.012465161,0.00015523071,0.23196512,0.0008485021
-2.760707,-10.319928,-13.427762,-20.834007,-22.72249,-27.563967,-25.866413,-26.75632,-28.646624,-30.684046,-32.524242,-33.26802,-36.53023,1.032578,0.00016103515,0.014163591,0.00019929734,0.23309919,0.0009056355
-2.3403375,-10.023242,-14.425046,-21.291798,-23.248507,-27.680256,-27.094273,-27.624367,-28.638987,-30.555391,-32.72873,-33.684086,-36.13188,1.0339211,0.00018411376,0.014802574,0.00021879094,0.23290952,0.00067810056
-5.3195415,-12.668868,-17.631065,-24.573092,-25.298937,-29.408588,-27.724792,-27.309103,-29.357393,-31.867739,-33.02041,-34.658016,-36.738724,1.0322483,6.896958e-05,0.008451413,7.138023e-05,0.22386068,0.0010600038
-2.4655814,-10.073694,-14.304266,-20.462215,-21.327917,-25.001667,-24.516918,-23.62832,-26.203663,-28.395515,-29.563559,-31.390232,-33.037163,1.0327398,7.564721e-05,0.009036027,8.099595e-05,0.2251948,0.0012116568
-3.4076495,-10.160991,-15.483403,-21.857311,-23.256922,-26.969782,-25.730558,-26.175081,-27.205593,-29.533718,-30.947964,-32.404297,-34.10615,1.0326197,5.35227e-05,0.008656553,7.4402335e-05,0.22217399,0.0010660692
-3.5088499,-9.56669,-15.041641,-21.682922,-23.431944,-27.664845,-25.872053,-25.290403,-26.948112,-29.687988,-30.726679,-32.14997,-34.540504,1.0338312,0.00010345605,0.0077900067,6.0682356e-05,0.21920122,0.0012530115
-3.1497214,-10.094984,-15.224404,-21.4109,-22.659494,-27.169775,-25.747465,-25.50778,-27.606298,-29.913696,-30.508411,-32.58059,-34.18023,1.0340383,6.307319e-05,0.0070928293,4.9941642e-05,0.22240998,0.0010404172
-2.0438876,-9.654007,-13.822007,-21.402119,-23.01504,-27.97555,-25.446947,-26.279255,-28.083872,-30.097132,-32.073734,-33.144653,-35.738388,1.0328571,0.00013233909,0.011774607,0.0001379812,0.23562816,0.00068050384
-2.2471495,-10.182072,-14.349306,-21.13203,-22.18534,-27.39008,-25.706179,-26.96391,-28.431814,-30.670918,-32.354946,-32.853065,-35.961243,1.0328288,0.0001224011,0.01060027,0.00011235693,0.23469815,0.000779658
-2.177888,-10.76316,-14.531198,-20.892035,-22.396235,-27.847776,-26.468872,-27.364296,-28.637909,-31.043608,-32.803352,-33.515133,-36.452793,1.032775,0.00016472017,0.013231755,0.00017478027,0.2331078,0.0007994351
-1.5670922,-9.702893,-13.633777,-20.50157,-21.477491,-26.219616,-25.009142,-26.123972,-27.988379,-29.981466,-31.944124,-32.493816,-35.26644,1.0331024,0.00014685157,0.013114183,0.00017001525,0.23464061,0.0007490088
-1.799107,-8.661498,-12.748407,-20.24139,-21.076836,-26.313276,-25.480305,-26.135866,-27.31713,-29.53324,-31.792494,-33.204678,-35.74138,1.0338296,0.00017280088,0.013366569,0.00017861206,0.23515463,0.0008009851
-3.5388994,-10.789297,-15.273041,-21.488796,-23.018871,-28.253551,-27.312883,-27.908108,-29.137566,-31.360865,-33.41056,-34.188816,-37.167538,1.0329399,0.00016638575,0.011824394,0.00013964159,0.23449655,0.0007160138
-3.5554008,-11.45622,-15.7724,-22.941948,-24.069944,-29.093325,-27.808294,-28.35726,-29.909777,-32.515484,-34.020367,-35.213257,-38.12693,1.0348308,0.00014277342,0.012505491,0.00015584228,0.23213972,0.00081621436
-2.103413,-10.165042,-14.376217,-21.181608,-22.563839,-26.284296,-25.885519,-26.44895,-28.078737,-30.52795,-32.31524,-32.765137,-35.585594,1.0319805,0.00015322535,0.012620876,0.00015909848,0.23133722,0.00067798287
-2.7566335,-10.624795,-14.9502325,-21.350172,-23.051613,-28.123499,-27.64825,-27.831799,-29.017464,-31.113546,-33.011337,-34.040325,-37.110306,1.033528,0.00013042467,0.01202148,0.00014440576,0.23145953,0.0007058556
-2.3600783,-10.653889,-15.323628,-21.946663,-23.19947,-28.016775,-26.891575,-27.726627,-29.158352,-31.010008,-33.09907,-33.86106,-36.602932,1.0326872,0.00015278929,0.013614276,0.00018464318,0.23533076,0.0006666083
-2.2528765,-10.012668,-14.402664,-21.450512,-23.1901,-27.377466,-25.917719,-26.901447,-28.709772,-30.350344,-32.505817,-33.159252,-35.69652,1.0330917,0.00013296473,0.011510519,0.00012960473,0.23247416,0.0007788408
-2.138151,-9.428928,-13.084971,-20.284273,-21.718596,-27.385775,-25.582193,-26.658697,-27.86897,-30.079052,-31.719597,-32.77517,-35.333748,1.0326245,0.0001522539,0.0115680415,0.00013179785,0.23240815,0.0007138915
-2.2296028,-9.873942,-14.257757,-21.555077,-22.864674,-28.072762,-26.55961,-27.551947,-28.862886,-30.958736,-32.78405,-33.673073,-36.35358,1.0337497,0.00012058068,0.01123412,0.00012612852,0.23437168,0.0008665683
-2.7304,-10.791409,-15.2395935,-21.505339,-22.833872,-28.36415,-27.03579,-27.72242,-28.873327,-30.510143,-33.00116,-33.789467,-36.869785,1.0333418,0.00014132194,0.012096767,0.00014628729,0.23696557,0.000721863
-2.6978073,-10.945529,-14.87172,-21.595448,-23.455952,-28.55176,-27.189846,-27.934048,-29.164326,-31.498034,-33.789066,-34.25627,-36.83682,1.0327092,0.000109442146,0.010847144,0.0001176538,0.23285422,0.00070657587
-1.6665269,-9.070191,-14.350298,-20.311308,-22.094606,-26.677805,-25.381763,-26.268158,-27.96882,-30.149458,-32.384254,-33.024746,-35.571053,1.0326072,0.00013268187,0.010991774,0.000120576835,0.23182072,0.00077613746
-7.5766816,-14.530821,-17.123684,-25.794456,-26.7497,-32.89295,-31.49992,-32.533688,-34.662544,-36.430325,-37.72837,-35.284195,-40.53165,1.0327327,0.0001417382,0.013221949,0.00017396286,0.23356226,0.00084688916
-2.007664,-16.40901,-20.598349,-30.176256,-33.516914,-36.29466,-35.86822,-35.794518,-37.43854,-38.317036,-39.56708,-39.986313,-41.601738,1.0334638,0.00014306027,0.011980793,0.00014279418,0.23246051,0.0005956458
-10.483945,-18.824747,-22.695179,-28.92331,-30.01074,-31.620874,-32.7894,-34.613815,-37.40212,-39.491077,-40.54265,-40.578728,-41.361717,1.0322802,6.2110346e-05,0.00803397,6.324366e-05,0.23524597,0.00017807195
-5.445911,-9.885822,-14.0480995,-21.314978,-24.93839,-27.18406,-26.673973,-28.497135,-29.882925,-30.749163,-31.736034,-31.341377,-31.434576,1.032084,4.4444816e-05,0.006658982,4.421289e-05,0.23328143,9.11728e-05
-8.232048,-9.4353485,-14.830353,-20.135878,-21.695011,-26.792913,-25.099295,-25.88614,-27.214548,-29.24135,-30.518526,-30.88769,-33.695362,1.0327544,4.1406252e-05,0.006454184,4.1390627e-05,0.23346621,0.00015556146
-3.5908282,-5.0724616,-8.873501,-15.220158,-16.202963,-21.95622,-19.948189,-20.980446,-22.216393,-24.544344,-26.435986,-26.954994,-30.658419,1.0330964,4.6003894e-05,0.0063408916,4.0157334e-05,0.2338005,0.00018966675
-6.1066875,-7.737236,-12.94336,-18.869202,-20.299685,-24.818079,-23.839022,-23.962189,-25.837177,-28.18083,-30.234728,-31.220238,-33.95105,1.0326569,3.3710698e-05,0.0071538785,5.1000003e-05,0.23103921,0.00012995185
-4.397926,-6.460417,-10.100948,-17.69109,-18.72041,-23.190416,-23.023783,-23.014008,-24.55497,-27.109934,-28.500645,-29.468138,-32.866886,1.0337296,4.6590558e-05,0.0059266966,3.3563232e-05,0.23231927,0.00020079393
-5.242407,-6.833051,-11.300047,-18.172552,-19.22497,-24.120064,-22.867897,-23.044188,-25.133556,-27.544756,-29.271221,-29.956593,-32.760674,1.0328606,4.2928332e-05,0.0071453415,5.0730654e-05,0.2353695,0.00017013178
-4.8659244,-5.194616,-10.282237,-16.677496,-18.31801,-22.053839,-21.355457,-22.357807,-23.993498,-25.991985,-27.659729,-28.264149,-31.016981,1.0317541,4.8826158e-05,0.007277586,4.98043e-05,0.2338273,0.00016024805
-5.3249283,-7.869777,-12.27627,-17.893335,-19.268768,-23.682224,-22.595076,-23.529335,-24.888674,-27.60528,-29.4725,-30.203281,-33.424892,1.0322059,5.406732e-05,0.006665853,4.385931e-05,0.23356727,0.00020457825
-3.588463,-4.49821,-9.3770075,-14.207333,-15.36015,-20.582811,-18.98727,-19.488562,-21.52085,-24.504848,-26.093914,-26.60587,-29.463266,1.0306667,5.3797365e-05,0.0074311206,5.017662e-05,0.23396334,0.00012717248
-7.9811707,-8.237942,-14.781427,-20.290897,-22.154411,-25.682411,-25.090614,-25.980186,-27.207842,-30.361357,-31.972046,-32.675716,-35.56245,1.032788,5.427904e-05,0.007337098,5.2211366e-05,0.23332134,0.0001352793
-7.3615704,-8.558555,-13.112307,-19.003084,-19.715368,-25.059263,-23.969332,-24.435297,-25.72653,-28.214563,-30.370981,-30.734373,-33.982635,1.0327591,5.9163798e-05,0.005970304,3.5046323e-05,0.23640178,0.00018611565
-5.6845593,-7.4711742,-11.492153,-18.29563,-19.410255,-23.410896,-22.225254,-23.826075,-25.743103,-27.705347,-29.799034,-30.5806,-33.44493,1.0330868,4.21566e-05,0.006000895,3.5791014e-05,0.2322386,0.00010533104
-5.1174803,-6.625297,-11.211977,-17.503672,-18.70486,-22.834637,-22.3148,-22.668287,-23.805883,-26.681486,-28.518238,-29.131939,-31.611027,1.0322044,5.0924013e-05,0.0065410733,4.2765867e-05,0.2321892,0.000100506215
-6.335631,-7.5279365,-12.088597,-19.120832,-20.04074,-24.571325,-23.325756,-24.188585,-25.790306,-27.912287,-30.272795,-30.229216,-33.124107,1.0326927,5.1135732e-05,0.0064907256,4.212694e-05,0.23465113,0.00015148705
-5.0607467,-7.2544456,-11.523624,-17.693886,-19.861483,-24.422995,-23.453661,-23.889608,-25.27988,-27.66374,-29.891432,-30.73449,-33.324245,1.0322427,4.9385013e-05,0.006556219,4.1727155e-05,0.23221785,0.00021163082
-10.41543,-12.272738,-16.482609,-23.669962,-24.230732,-28.691536,-28.016998,-28.637463,-30.072899,-32.116962,-34.496777,-35.715218,-38.28844,1.0326058,4.914427e-05,0.007075598,4.741075e-05,0.23353165,0.00014422568
-3.837421,-5.817618,-10.014945,-16.505522,-17.272816,-22.093355,-21.28236,-21.7448,-22.967688,-25.817722,-27.113646,-27.876925,-31.301321,1.0329957,3.9560484e-05,0.006205899,3.8341735e-05,0.23033547,0.00012387683
